"Gene_ID","Gene_Symbol","Gene_Type","Chromosome","Strand","Length","Expression_Level","Log2FC","P_value","Condition","Time_Point","Replicate","Sample_Quality","Batch","Adjusted_P_value"
"ENSG23948","Gene_S","protein_coding","7","-",66131,62.9481381666642,0.840897641698427,0.0745731868781149,"control","12h",2,"high",2,0.0984206660563177
"ENSG95993","Gene_S","protein_coding","4","-",29735,49.0495602130691,3.29466531491638,0.0855930562131107,"control","24h",2,"high",1,0.0984206660563177
"ENSG53980","Gene_S","protein_coding","10","-",46400,102.166755616371,2.62148057317656,0.0950407675933093,"control","48h",1,"high",4,0.0987403032295906
"ENSG47840","Gene_S","lncRNA","X","+",61650,76.9060155884663,1.80396819021501,0.0992008604109287,"treatment_A","0h",2,"high",3,0.0997996583610953
"ENSG04343","Gene_S","protein_coding","12","+",25809,7.80843245279192,-0.742717973645199,0.016139361821115,"treatment_A","48h",3,"high",3,0.0894574145444066
"ENSG81107","Gene_S","protein_coding","16","-",96105,132.079563801135,0.519657784945539,0.0311794424895197,"treatment_A","48h",3,"high",2,0.0930724616217263
"ENSG27682","Gene_S","protein_coding","2","+",33082,59.0155177196079,2.76256415446023,0.0156697346596047,"treatment_B","48h",3,"high",4,0.0894574145444066
"ENSG46776","Gene_S","protein_coding","18","-",25059,42.1864640795877,0.465869225507716,0.0465889983344823,"control","0h",3,"high",3,0.0932331789079883
"ENSG58700","Gene_S","protein_coding","12","+",19104,77.9529859249523,-0.938714512618856,0.0207477275514975,"treatment_B","12h",1,"high",1,0.0894574145444066
"ENSG82762","Gene_S","protein_coding","6","-",97866,63.2700560958327,3.20448503244025,0.0318628238281235,"treatment_B","0h",1,"high",3,0.0932331789079883
"ENSG43536","Gene_S","lncRNA","10","+",89804,75.802637348902,1.5340141565543,0.0125615462427959,"treatment_B","0h",3,"medium",1,0.0894574145444066
"ENSG26818","Gene_S","other","17","+",38361,63.230734713058,2.02060285311654,0.0290068049449474,"treatment_B","0h",1,"high",1,0.0927028114405962
"ENSG30856","Gene_S","protein_coding","8","+",80936,54.5603182004928,1.12614045764735,0.0976379435975105,"treatment_B","0h",3,"high",4,0.0991022178780927
"ENSG16225","Gene_S","protein_coding","Y","-",14838,96.9102772376848,-2.18800235559168,0.0187523960368708,"control","24h",3,"high",4,0.0894574145444066
"ENSG30552","Gene_S","protein_coding","7","+",60979,67.2522170011888,-0.382508061161917,0.000604437734000385,"control","48h",1,"medium",4,0.0800860987510532
"ENSG00528","Gene_S","protein_coding","14","+",13390,73.6380652532951,-0.21973777165523,0.0498598918318749,"control","48h",1,"high",2,0.0932331789079883
"ENSG90279","Gene_S","protein_coding","11","-",41889,78.5216260998369,3.84741416970103,0.00790037927217782,"control","48h",2,"high",4,0.0894574145444066
"ENSG74686","Gene_S","protein_coding","Y","-",11906,72.6422714275952,-0.554036767476946,0.0112792392494157,"treatment_B","48h",3,"high",2,0.0894574145444066
"ENSG00663","Gene_S","protein_coding","10","+",27791,42.8838032657377,-1.30975642751155,0.0223826403962448,"treatment_A","48h",1,"high",4,0.0894574145444066
"ENSG96403","Gene_S","miRNA","19","-",11247,84.1246327851895,-2.75134271314265,0.00375812479760498,"treatment_A","48h",2,"low",2,0.0894574145444066
"ENSG65228","Gene_S","protein_coding","15","+",39446,53.8272298305753,-1.49196976037815,0.0405306939966977,"control","12h",1,"medium",2,0.0932331789079883
"ENSG59056","Gene_S","protein_coding","11","-",25626,48.2905312785166,0.0738934527820551,0.0491653398377821,"treatment_A","48h",2,"medium",4,0.0932331789079883
"ENSG60043","Gene_S","protein_coding","14","+",14143,32.6493511902744,-1.0750532510994,0.0441193086793646,"control","48h",1,"high",3,0.0932331789079883
"ENSG86011","Gene_S","protein_coding","10","-",6321,88.8936250297365,3.09753818532498,0.0187093174085021,"treatment_B","0h",1,"high",2,0.0894574145444066
"ENSG30481","Gene_S","protein_coding","15","-",36537,47.9646344032449,-1.04631286148526,0.0844902156619355,"control","48h",3,"high",2,0.0984206660563177
"ENSG66329","Gene_S","protein_coding","18","-",11322,61.1642866335053,-1.39164216532637,0.00902484904509038,"control","12h",1,"low",4,0.0894574145444066
"ENSG99888","Gene_S","protein_coding","1","-",32847,79.0479572072946,-2.03239228464772,0.0899866758380085,"treatment_B","48h",3,"low",3,0.0984206660563177
"ENSG28476","Gene_S","protein_coding","X","-",4255,63.5749242001996,1.75874129748592,0.0306903897318989,"control","12h",2,"medium",1,0.0930011810057543
"ENSG22232","Gene_S","miRNA","22","-",12562,45.4943401530793,1.90634753779759,0.0148812253028154,"treatment_B","12h",1,"medium",3,0.0894574145444066
"ENSG90572","Gene_S","pseudogene","20","+",56840,52.649190421211,-2.77853086954809,0.0258084621978924,"treatment_B","12h",3,"high",2,0.0915047455972473
"ENSG32489","Gene_S","lncRNA","X","-",11486,65.17431564352,-2.55341649545375,0.058904788363725,"treatment_A","48h",3,"high",3,0.0951467783400609
"ENSG55439","Gene_S","protein_coding","17","+",88749,134.249308650403,1.8343668448289,0.0464913127943873,"treatment_B","0h",1,"medium",2,0.0932331789079883
"ENSG25605","Gene_S","lncRNA","9","+",57553,30.4055362323848,3.49484776694507,0.00457052362617105,"treatment_B","48h",2,"high",4,0.0894574145444066
"ENSG44288","Gene_S","protein_coding","7","+",46744,107.36501737894,-1.60367742051481,0.00692312296014279,"treatment_A","24h",2,"medium",2,0.0894574145444066
"ENSG16007","Gene_S","protein_coding","4","+",43407,99.9773268465004,-3.30682835002849,0.0813675021287054,"treatment_B","0h",3,"high",4,0.0984206660563177
"ENSG03802","Gene_S","miRNA","7","+",77364,7.4589907908302,0.249571087351301,0.083341141231358,"treatment_B","24h",3,"high",2,0.0984206660563177
"ENSG54615","Gene_S","protein_coding","2","+",25059,73.2247222162948,2.72359967476713,0.0190980945480987,"treatment_B","12h",2,"high",1,0.0894574145444066
"ENSG03632","Gene_S","lncRNA","20","-",39006,60.8323954410513,-1.54959443214132,0.0320341080194339,"control","12h",1,"medium",1,0.0932331789079883
"ENSG38026","Gene_S","protein_coding","16","-",18332,124.731524006644,-2.38425224329661,0.0671783755999058,"treatment_A","0h",3,"medium",4,0.0977851173215514
"ENSG87836","Gene_S","protein_coding","13","+",24796,32.9725166260176,2.8303733101203,0.0932074684882537,"treatment_A","0h",3,"high",1,0.0984206660563177
"ENSG64748","Gene_S","protein_coding","20","-",12188,68.7980349561978,-0.931590632753607,0.0159876918420196,"treatment_A","0h",1,"high",1,0.0894574145444066
"ENSG16648","Gene_S","protein_coding","17","+",31422,12.2234615317249,-1.24623112998081,0.0972784233978018,"treatment_A","12h",3,"high",2,0.0991022178780927
"ENSG29532","Gene_S","other","7","+",86765,59.7309829326613,0.0323879442834369,0.0506738966330886,"treatment_A","0h",3,"high",1,0.0932331789079883
"ENSG39728","Gene_S","protein_coding","2","-",86924,111.368720331148,-0.401079104112394,0.0490270210197195,"control","24h",2,"high",1,0.0932331789079883
"ENSG78590","Gene_S","protein_coding","22","-",22735,78.0702606841911,0.923335501363236,0.0497038045199588,"treatment_A","0h",3,"low",4,0.0932331789079883
"ENSG22253","Gene_S","pseudogene","13","+",34471,64.2023310557337,2.39895236874498,0.0540749777108431,"treatment_B","48h",1,"high",2,0.0947591579957962
"ENSG06502","Gene_S","pseudogene","7","-",17838,31.5716823127691,-1.79275188347704,0.0141687460709363,"treatment_B","12h",2,"low",2,0.0894574145444066
"ENSG03103","Gene_S","protein_coding","Y","+",35711,107.902560672711,-3.27393869410428,0.0982678204542026,"treatment_A","0h",3,"high",3,0.0991602628195788
"ENSG11372","Gene_S","miRNA","4","+",11541,49.1192460863581,2.48716303456503,0.0647883534664288,"treatment_A","24h",3,"high",4,0.096843577677771
"ENSG38557","Gene_T","protein_coding","3","-",13147,80.8677620118086,4.31416502168156,0.0205779089825228,"treatment_B","0h",3,"medium",2,0.0894574145444066
"ENSG32411","Gene_T","miRNA","17","-",60113,51.324530642672,-0.665113721069708,0.0999473392264918,"control","12h",2,"high",3,0.0999473392264918
"ENSG11080","Gene_T","other","13","-",67783,59.3160044719959,1.87939701886935,0.00974073407705873,"treatment_B","12h",3,"medium",3,0.0894574145444066
"ENSG20992","Gene_T","protein_coding","Y","-",75250,89.3248381083817,-0.146805904148982,0.0508120825048536,"treatment_B","0h",2,"high",4,0.0932331789079883
"ENSG20316","Gene_T","miRNA","4","-",90623,66.7021693270221,-2.33655086604698,0.0959153600037098,"treatment_A","24h",1,"high",4,0.0988052604353983
"ENSG82216","Gene_T","lncRNA","16","-",82379,66.259108819236,-0.0942390956745031,0.0338624736759812,"treatment_A","12h",3,"high",1,0.0932331789079883
"ENSG99717","Gene_T","protein_coding","8","+",60703,121.742620096112,2.00224431315357,0.00633373009040952,"treatment_B","12h",2,"low",4,0.0894574145444066
"ENSG17194","Gene_T","lncRNA","3","+",32189,64.6362577910939,1.66690998130823,0.0303211235441267,"treatment_A","24h",1,"medium",1,0.092725148452987
"ENSG84846","Gene_T","protein_coding","17","+",42853,74.2270976741534,0.839838633268451,0.0252536892192438,"control","24h",3,"medium",3,0.0911685531380644
"ENSG74827","Gene_T","protein_coding","21","+",50829,17.6521123542251,0.342731902177145,0.0359236079268158,"treatment_A","24h",2,"high",3,0.0932331789079883
"ENSG86163","Gene_T","protein_coding","X","-",55508,78.1271624695475,0.946195479837157,0.02375782225281,"treatment_B","0h",1,"medium",1,0.0894574145444066
"ENSG95938","Gene_T","protein_coding","13","-",50642,29.3054007744728,0.263177055532755,0.0567025675671175,"control","0h",2,"low",3,0.094830177466173
"ENSG51497","Gene_T","protein_coding","10","-",5498,106.912901927822,-0.900935604103846,0.0261836690595374,"treatment_A","48h",2,"high",2,0.0915047455972473
"ENSG34565","Gene_T","protein_coding","5","+",75056,43.0801262971201,1.61354630630993,0.0191671825479716,"treatment_A","12h",3,"high",3,0.0894574145444066
"ENSG83206","Gene_T","protein_coding","2","-",1851,59.9396486515194,0.835981189434865,0.0273831629659981,"control","0h",3,"high",1,0.0915047455972473
"ENSG81105","Gene_T","protein_coding","10","-",27216,103.496272722173,4.24280672394799,0.0935950057813898,"treatment_B","24h",3,"medium",3,0.0984206660563177
"ENSG41100","Gene_T","protein_coding","4","-",77279,46.4050943156542,0.491862860608796,0.0924636680167168,"treatment_B","12h",3,"high",1,0.0984206660563177
"ENSG41570","Gene_T","pseudogene","Y","-",41871,61.4022543225872,0.35755064176087,0.072654083953239,"control","12h",1,"high",2,0.0984206660563177
"ENSG87170","Gene_T","protein_coding","20","-",44933,38.003232837758,2.65366051510988,0.0665909813018516,"control","48h",1,"high",3,0.0977460602216444
"ENSG11722","Gene_T","pseudogene","11","+",39945,22.0294840900996,-2.54793435595488,0.0822103901300579,"treatment_B","24h",2,"high",2,0.0984206660563177
"ENSG63093","Gene_T","protein_coding","2","+",91971,95.8228369538898,1.93161269662892,0.013056466425769,"control","48h",1,"high",1,0.0894574145444066
"ENSG70619","Gene_T","miRNA","14","+",18579,60.3583046478043,-2.42353636733733,0.0916768338065594,"treatment_B","24h",2,"high",2,0.0984206660563177
"ENSG62242","Gene_T","lncRNA","4","+",83715,51.7093473673501,2.10123384223111,0.0571676845196635,"treatment_B","12h",2,"medium",3,0.094830177466173
"ENSG36008","Gene_T","protein_coding","1","+",34224,48.5730285548468,1.04649529288896,0.0138000634033233,"control","0h",3,"high",2,0.0894574145444066
"ENSG32798","Gene_T","protein_coding","14","+",60188,85.3707018598264,1.00020211639695,0.0103724188171327,"treatment_A","0h",3,"high",2,0.0894574145444066
"ENSG71561","Gene_T","pseudogene","14","-",15007,72.6095635073876,-3.52090205036138,0.0174399258568883,"control","48h",1,"high",3,0.0894574145444066
"ENSG51264","Gene_T","lncRNA","X","-",96108,46.867260159742,-2.31075361157112,0.0622577616013587,"control","24h",3,"high",3,0.0957815478602923
"ENSG59085","Gene_T","miRNA","6","-",36359,65.5940467532952,3.94090239288405,0.06287437886931,"control","12h",1,"high",3,0.0960350667322395
"ENSG10075","Gene_T","protein_coding","21","-",27773,100.425006755966,-0.0230262110775572,0.0203921902459115,"treatment_A","0h",3,"high",3,0.0894574145444066
"ENSG62717","Gene_T","protein_coding","X","+",49376,74.2523780642153,-3.32905042673671,0.0315651372540742,"treatment_B","0h",3,"medium",3,0.0930724616217263
"ENSG12781","Gene_T","protein_coding","18","-",70942,81.6228093249801,-0.406907662831775,0.0239580831490457,"control","12h",2,"high",4,0.0894574145444066
"ENSG75721","Gene_T","protein_coding","X","+",51052,62.3922126852996,-0.664684491748606,0.0695380694698542,"control","12h",3,"medium",4,0.0983535725489196
"ENSG92592","Gene_T","miRNA","2","-",36283,36.6093222219384,3.65095577496766,0.00142263371963054,"control","48h",3,"high",3,0.0894574145444066
"ENSG36904","Gene_T","protein_coding","4","-",9953,66.4899110331475,0.0499506147530108,0.0472192023415118,"treatment_A","12h",2,"high",3,0.0932331789079883
"ENSG78142","Gene_T","protein_coding","17","-",67184,11.5743141553723,3.80342891042776,0.0188485279679298,"treatment_A","0h",2,"high",4,0.0894574145444066
"ENSG80774","Gene_T","lncRNA","15","+",89960,54.3955678603012,0.686923067367287,0.0759887306019664,"treatment_B","12h",1,"high",3,0.0984206660563177
"ENSG28438","Gene_T","other","21","+",50034,74.2886296146783,-2.27830878357074,0.00566930794157088,"control","12h",2,"medium",3,0.0894574145444066
"ENSG85796","Gene_T","protein_coding","X","+",24453,90.8399798890693,0.571512085091784,0.00540193333290517,"treatment_B","12h",1,"high",4,0.0894574145444066
"ENSG53937","Gene_T","protein_coding","16","-",35076,118.895306091829,-0.875656126288871,0.0192134895129129,"control","24h",3,"high",1,0.0894574145444066
"ENSG34888","Gene_T","miRNA","12","+",15804,49.7763098658286,1.50687252179141,0.0758894949220121,"control","48h",1,"high",1,0.0984206660563177
"ENSG29782","Gene_T","protein_coding","8","+",35193,16.2962113397232,0.409947331356855,0.0556635229149833,"control","0h",3,"medium",1,0.0947961173508139
"ENSG02038","Gene_T","protein_coding","2","+",36697,59.644220916739,-0.623345282703432,0.00324800657108426,"control","24h",3,"medium",4,0.0894574145444066
"ENSG70617","Gene_T","protein_coding","15","-",81929,57.9130985254546,3.763341950371,0.0653878822224215,"control","12h",1,"high",1,0.0969123137355954
"ENSG71939","Gene_T","protein_coding","16","+",38916,104.151214286501,-2.32332856467834,0.0492686858866364,"treatment_A","24h",3,"medium",2,0.0932331789079883
"ENSG74922","Gene_T","protein_coding","17","-",41758,93.6514581889255,-2.49843546358032,0.0237179919844493,"control","12h",3,"high",4,0.0894574145444066
"ENSG37023","Gene_T","protein_coding","3","+",46918,125.583158400891,-1.48688300748981,0.0681001041317359,"treatment_A","48h",3,"high",1,0.0981180348078445
"ENSG25197","Gene_T","protein_coding","2","+",50903,66.2532422211257,-0.63850168269474,0.00598276224918664,"control","12h",1,"high",1,0.0894574145444066
"ENSG72349","Gene_T","other","11","-",31276,66.4822711941359,-2.33577181362029,0.0213348465971649,"treatment_B","24h",3,"high",4,0.0894574145444066
"ENSG55189","Gene_T","protein_coding","1","-",73232,64.7576844224456,1.49237079760137,0.0766612872947007,"treatment_B","48h",3,"high",3,0.0984206660563177
"ENSG50939","Gene_T","pseudogene","10","-",49728,38.6106689791635,-1.3744703161814,0.0933283400954679,"control","0h",1,"high",2,0.0984206660563177
